Domain,mean,domain_abundance_std,count_domain,percentile_rank
TMEM126,51.251999999999995,0.0,2,67.23788752142077
AROS,51.175,0.0,1,67.22230877083658
TOM6p,51.139,0.0,1,67.20673002025238
Psg1,51.123000000000005,10.711253521413822,2,67.19115126966817
ATP-synt_C,51.058499999999995,212.0563739303773,7,67.17557251908397
MFAP1,51.047,0.0,1,67.15999376849977
Rdx,51.032000000000004,0.0,5,67.14441501791556
RNase_H2_suC,51.004,0.0,1,67.12883626733137
PD40,50.98783333333333,83.36576818155038,3,67.11325751674715
Rcd1,50.954,0.0,1,67.09767876616294
ChaC,50.945499999999996,0.0,2,67.08210001557875
DUF2013,50.844,0.0,1,67.06652126499455
DnaJ,50.83674468085106,13.154095902037508,48,67.05094251441034
BBS2_Mid,50.819916666666664,3.301481561359991,6,67.03536376382614
Bystin,50.783,0.0,1,67.01978501324194
LRR,50.66014126394052,0.0,1084,67.00420626265775
DUF167,50.635,0.0,1,66.98862751207353
RVP,50.634,0.0,1,66.97304876148932
CREPT,50.624,0.0,3,66.95747001090513
EAP30,50.617,0.0,2,66.94189126032092
XTBD,50.58,0.0,2,66.92631250973672
Ribosomal_L37,50.56,0.0,1,66.91073375915252
Mitoc_L55,50.506,0.0,1,66.89515500856831
PRP38,50.4805,0.0,2,66.87957625798411
PAC2,50.434,0.0,1,66.86399750739992
DUF2465,50.413333333333334,0.0,3,66.8484187568157
XRCC1_N,50.3935,4.468207750317788,1,66.83284000623149
DHFR,50.374500000000005,0.0,2,66.8172612556473
KI67R,50.332,0.0,18,66.8016825050631
FG-GAP,50.293375,0.0,83,66.78610375447889
Pam16,50.2355,5.424216118482003,1,66.77052500389469
Anp1,50.227500000000006,0.0,4,66.7549462533105
RQC,50.22533333333333,0.0,3,66.73936750272628
Mei5,50.215,0.0,2,66.72378875214207
MoeA_N,50.123,0.0,1,66.70042062626578
MoeA_C,50.123,0.0,1,66.70042062626578
ILEI,50.12071428571428,0.0,9,66.67705250038946
Mpv17_PMP22,50.10275,2.630398448904652,4,66.66147374980527
AGK_C,50.083,0.0,1,66.64589499922107
EMC1_C,50.074,0.0,1,66.63031624863686
ParBc,50.036,0.0,1,66.61473749805266
TFIIS_C,50.03114285714286,0.0,7,66.59915874746845
OGFr_III,50.028,0.0,7,66.58357999688424
MCD_N,50.011,0.0,1,66.56021187100795
MCD,50.011,0.0,1,66.56021187100795
Fcf1,49.926500000000004,0.0,2,66.53684374513163
Autophagy_act_C,49.902,0.0,2,66.52126499454744
F420_oxidored,49.89357142857143,37.267355795655796,7,66.50568624396324
GTP1_OBG,49.8805,0.0,2,66.49010749337904
Utp13,49.872,0.0,1,66.47452874279483
TAP_C,49.869,0.0,1,66.45894999221062
TPP_enzyme_M,49.808,0.0,4,66.44337124162642
Ifi-6-16,49.78066666666667,0.0,3,66.42779249104221
RII_binding,49.69666666666666,0.0,6,66.41221374045801
DUF4171,49.647,0.0,1,66.39663498987382
DNA_RNApol_7kD,49.637,0.0,1,66.3810562392896
Edc3_linker,49.619,0.0,1,66.36547748870541
DUF4420,49.598,0.0,1,66.3498987381212
Exo_endo_phos,49.543461538461536,0.0,26,66.334319987537
Eaf7,49.529,0.0,1,66.31874123695279
TMEM192,49.495,0.0,1,66.30316248636859
Mss4,49.491,0.0,1,66.2875837357844
NUP50,49.471,0.0,1,66.27200498520018
Myc-LZ,49.47,0.0,1,66.25642623461599
FDF,49.413999999999994,0.0,3,66.23305810873968
LSM14,49.413999999999994,0.0,3,66.23305810873968
EMI,49.410875,0.0,8,66.20968998286337
DUF4690,49.389,0.0,1,66.19411123227917
NUC202,49.379,0.0,2,66.17853248169496
Ribosomal_S16,49.359,0.0,1,66.16295373111076
CYYR1,49.3515,0.0,2,66.14737498052656
Pol_alpha_B_N,49.331,0.0,1,66.13179622994237
MRP-L46,49.322,0.0,1,66.11621747935816
MRPL52,49.319,0.0,1,66.10063872877396
LisH,49.31427777777778,0.7318555185280768,9,66.08505997818975
PX,49.302937500000006,9.71847560062791,48,66.06948122760554
Cullin_Nedd8,49.269,0.0,8,66.05390247702134
PRCC,49.255,0.0,1,66.03832372643714
Myosin_TH1,49.214125,0.0,8,66.02274497585293
CAP_GLY,49.199349999999995,6.6545819177466,17,66.00716622526873
GET4,49.193,0.0,1,65.99158747468454
DUF3450,49.186499999999995,0.0,6,65.97600872410034
Utp11,49.169,0.0,1,65.96042997351613
TRM,49.161500000000004,0.0,3,65.94485122293192
WH1,49.12921428571428,0.0,14,65.92927247234772
MutS_II,49.118,0.0,4,65.91369372176351
Copine,49.116888888888894,0.0,9,65.89811497117931
BAR,49.10953571428571,0.0,29,65.88253622059511
MRP-L47,49.004,0.0,1,65.8669574700109
Bravo_FIGEY,48.99575,0.0,4,65.8513787194267
TFIIE_alpha,48.939,0.0,1,65.8280105935504
TFIIE-A_C,48.939,0.0,1,65.8280105935504
Nop52,48.928,0.0,2,65.80464246767409
Prenyltransf,48.848,0.0,3,65.78906371708989
Fcf2,48.802,0.0,1,65.77348496650569
Shadoo,48.793,0.0,1,65.75790621592148
Defensin_beta,48.782722222222226,0.0,18,65.74232746533728
Ofd1_CTDD,48.772,0.0,2,65.72674871475309
SRA1,48.751,0.0,1,65.71116996416887
RNA_bind,48.748,0.0,1,65.69559121358466
Ufd2P_core,48.7455,0.0,2,65.68001246300047
RAP80_UIM,48.616,0.0,1,65.66443371241625
TPR_MLP1,48.5805,0.0,9,65.64885496183206
Zf_RING,48.575,0.0,1,65.63327621124786
FAM32A,48.568,0.0,1,65.61769746066366
Miff,48.549,0.0,3,65.60211871007945
FXa_inhibition,48.473590909090916,0.0,124,65.58653995949525
DUF2205,48.464,0.0,1,65.57096120891104
NOC3p,48.452,0.0,1,65.55538245832683
HAUS2,48.445,0.0,1,65.53980370774264
Wzy_C,48.437,0.0,1,65.52422495715844
MMR_HSR1,48.435394736842106,57.12503553171762,19,65.50864620657423
TMEM208_SND2,48.408,0.0,1,65.49306745599003
Rtf2,48.352666666666664,0.0,4,65.47748870540583
SYF2,48.259,0.0,1,65.46190995482164
PIG-S,48.224,0.0,1,65.44633120423742
TRADD_N,48.211,0.0,1,65.43075245365321
HEAT,48.20301785714286,79.99357594207177,108,65.41517370306902
Drf_DAD,48.18233333333333,0.0,3,65.3995949524848
MMtag,48.18,0.0,1,65.38401620190061
MOSC_N,48.13033333333334,0.0,3,65.3606480760243
MOSC,48.13033333333334,0.0,3,65.3606480760243
LAP1C,48.1165,21.95495844906111,3,65.337279950148
DS,48.093,0.0,1,65.32170119956379
Longin,47.99425,0.0,4,65.3061224489796
SLIDE,47.9735,0.0,2,65.28275432310329
HAND,47.9735,0.0,2,65.28275432310329
DUF938,47.923,0.0,1,65.25938619722699
Tim29,47.87,0.0,1,65.24380744664278
SPT6_acidic,47.868,0.0,1,65.22043932076647
YqgF,47.868,0.0,1,65.22043932076647
DUF2012,47.823541666666664,13.318433610351232,7,65.19707119489017
Dcc1,47.81,0.0,3,65.18149244430596
PCSK9_C3,47.799,0.0,1,65.14254556784546
PCSK9_C2,47.799,0.0,1,65.14254556784546
PCSK9_C1,47.799,0.0,1,65.14254556784546
Inhibitor_I9,47.799,0.0,1,65.14254556784546
Mob1_phocein,47.77871428571429,0.0,7,65.10359869138496
GMC_oxred_N,47.733,0.0,1,65.08023056550864
GMC_oxred_C,47.733,0.0,1,65.08023056550864
Pyrid_oxidase,47.7165,0.0,2,65.05686243963234
Sua5_yciO_yrdC,47.66,0.0,1,65.04128368904813
CYTH,47.647,0.0,1,65.02570493846393
Bclt,47.62,0.0,1,65.01012618787973
Serine_rich,47.541,0.0,4,64.99454743729552
DUF5561,47.518,0.0,1,64.97896868671133
Drf_FH1,47.5135,0.0,8,64.96338993612713
CSTF_C,47.5105,0.0,2,64.94002181025081
CSTF2_hinge,47.5105,0.0,2,64.94002181025081
Mis12,47.476,0.0,1,64.91665368437451
Peptidase_C13,47.4175,0.0,2,64.90107493379031
SOAR,47.414,0.0,2,64.8854961832061
UPF0767,47.204,0.0,1,64.8699174326219
RrnaAD,47.117,0.0,3,64.8543386820377
UPF0203,47.073,0.0,1,64.8387599314535
AP3D1,47.0275,0.0,2,64.8231811808693
CD225,46.974958333333326,13.617577849970237,12,64.8076024302851
PI-TkoII_IV,46.949,0.0,2,64.79202367970089
DUF2043,46.899,0.0,1,64.77644492911668
DDA1,46.846,0.0,1,64.76086617853248
PIG-U,46.844,0.0,1,64.74528742794828
Lge1,46.828,0.0,1,64.72191930207197
HERV-K_REC,46.828,0.0,1,64.72191930207197
RIC3,46.7945,0.0,2,64.69855117619568
pKID,46.761,0.0,3,64.68297242561147
RRM_Rrp7,46.709,0.0,1,64.65960429973516
RRP7,46.709,0.0,2,64.65960429973516
DHO_dh,46.708,0.0,2,64.63623617385885
FUN14,46.69200000000001,0.0,2,64.62065742327465
Gemin6,46.563,0.0,1,64.60507867269045
LON_substr_bdg,46.55166666666667,0.0,6,64.58949992210624
Myosin-VI_CBD,46.482,0.0,1,64.57392117152204
DUF4581,46.477,0.0,1,64.55834242093785
Fes1,46.441,0.0,2,64.54276367035364
RNA_pol_3_Rpc31,46.4205,0.0,2,64.52718491976943
Peptidase_C2,46.37466666666667,0.0,16,64.51160616918523
Dickkopf_N,46.352000000000004,0.0,6,64.49602741860103
FLYWCH_N,46.324,0.0,2,64.48044866801682
Tfb4,46.323,0.0,1,64.46486991743262
CARMIL_C,46.256,0.0,3,64.44150179155632
Carm_PH,46.256,0.0,3,64.44150179155632
Ribosomal_S18,46.217666666666666,0.0,3,64.41813366568002
RL,46.206,0.0,1,64.4025549150958
CENP-M,46.194,0.0,1,64.38697616451161
DUF5595,46.178,0.0,1,64.3636080386353
Ndc80_HEC,46.178,0.0,1,64.3636080386353
Med1,46.131,0.0,1,64.340239912759
GBP,46.121,0.0,12,64.32466116217479
Spec3,46.096,0.0,1,64.3090824115906
Arm,46.02615555555556,0.0,161,64.29350366100638
Sec20,45.952,0.0,2,64.27792491042219
COMMD1_N,45.941,0.0,1,64.26234615983797
SRCR,45.925599999999996,0.0,82,64.24676740925378
MTP18,45.918,0.0,2,64.23118865866958
SM-ATX,45.804,0.0,2,64.20782053279326
LsmAD,45.804,0.0,2,64.20782053279326
Xlink,45.73506666666667,0.0,25,64.18445240691698
RAM,45.73,0.0,1,64.16887365633276
DUF1232,45.71,0.0,1,64.15329490574855
DUF3381,45.699,0.0,1,64.12992677987226
Spb1_C,45.699,0.0,1,64.12992677987226
Pur_DNA_glyco,45.688,0.0,1,64.10655865399595
RTC,45.665,0.0,2,64.09097990341175
BID,45.620000000000005,0.0,2,64.07540115282754
UVB_sens_prot,45.613,0.0,1,64.05982240224334
Wbp11,45.592,0.0,1,64.04424365165914
Pex14_N,45.582,0.0,1,64.02866490107493
REV1_C,45.579,0.0,2,64.01308615049072
RIIa,45.568000000000005,117.10253981874176,9,63.997507399906524
Med19,45.568,0.0,1,63.98192864932233
AZUL,45.523,0.0,1,63.966349898738116
BetaGal_dom4,45.4575,0.0,2,63.95077114815392
Diphthami_syn,45.39,0.0,1,63.935192397569715
Senescence,45.383,0.0,1,63.91961364698551
Evr1_Alr,45.37533333333334,0.0,3,63.904034896401306
Coilin_N,45.372,0.0,1,63.88845614581711
RskA,45.272000000000006,0.0,3,63.872877395232905
DAN,45.2642,0.0,5,63.857298644648694
MEA1,45.247,0.0,1,63.8417198940645
Phospholip_B,45.2295,0.0,2,63.8261411434803
MMR_HSR1_Xtn,45.21275,57.12503553171762,2,63.81056239289609
BRCT,45.1803947368421,4.468207750317788,32,63.794983642311884
Mak16,45.055,0.0,1,63.77940489172769
Popeye,45.03,0.0,3,63.763826141143475
L6_membrane,45.025666666666666,0.0,6,63.74824739055928
ACOX,44.971,0.0,4,63.732668639975074
Alpha_L_fucos,44.949,0.0,2,63.709300514098764
Fucosidase_C,44.949,0.0,2,63.709300514098764
TRAUB,44.947,0.0,1,63.67814301293036
AATF-Che1,44.947,0.0,1,63.67814301293036
Vac14_Fig4_bd,44.927,0.0,1,63.65477488705405
FAD_SOX,44.798500000000004,0.0,2,63.63140676117776
QSOX_Trx1,44.798500000000004,0.0,2,63.63140676117776
R3H-assoc,44.756,0.0,1,63.60803863530145
LCE,44.75476470588235,0.0,31,63.59245988471724
DUF3395,44.732,0.0,1,63.576881134133046
Cullin,44.6744,0.0,10,63.561302383548835
PWI,44.6272,0.0,5,63.54572363296464
TOH_N,44.616,0.0,3,63.530144882380434
VHS,44.601444444444446,0.0,9,63.51456613179624
Nicastrin,44.597,0.0,1,63.49119800591993
Ncstrn_small,44.597,0.0,1,63.49119800591993
Fe-ADH,44.553,0.0,1,63.467829880043624
Sec62,44.508,0.0,1,63.45225112945941
LisH_TPL,44.496,0.0,3,63.436672378875215
RNA_pol_Rpb4,44.4695,0.0,2,63.42109362829101
TIL,44.4412,0.0,45,63.3977255024147
C8,44.4412,0.0,43,63.3977255024147
z-alpha,44.420500000000004,0.0,4,63.374357376538406
Elong_Iki1,44.414,0.0,2,63.358778625954194
BORCS7,44.33,0.0,1,63.34319987536999
CDP-OH_P_transf,44.321600000000004,0.0,5,63.32762112478579
Cnd1,44.291875,0.0,17,63.312042374201596
Rce1-like,44.291,0.0,1,63.296463623617385
Ribosomal_L18p,44.261,0.0,1,63.28088487303318
DUF1479,44.256,0.0,1,63.26530612244898
Ribosomal_L27,44.209,0.0,1,63.24972737186477
CTP_transf_like,44.20628571428572,0.0,8,63.234148621280575
Mg_chelatase,44.164,0.0,1,63.21856987069637
Auto_anti-p27,44.152,0.0,1,63.20299112011216
TERF2_RBM,44.143,0.0,1,63.18741236952796
FTO_CTD,44.109,0.0,1,63.16404424365166
FTO_NTD,44.109,0.0,1,63.16404424365166
BSP_II,44.09575,0.0,4,63.14067611777535
Rhodanese,44.03626086956522,0.0,25,63.12509736719115
HMG-CoA_red,44.023,0.0,1,63.109518616606955
RNA_GG_bind,44.022,0.0,1,63.093939866022744
NGP1NT,43.969,0.0,1,63.07836111543854
CAP,43.96716666666667,0.4236675190130424,15,63.06278236485434
PDCD9,43.966499999999996,0.0,3,63.04720361427013
IFRD,43.938,0.0,4,63.031624863685934
Phosducin,43.933,0.0,4,63.01604611310173
KASH_CCD,43.911500000000004,0.0,12,63.00046736251753
Ge1_WD40,43.906,0.0,1,62.98488861193332
UPF0220,43.8845,0.0,2,62.96930986134912
SLX9,43.884,0.0,1,62.95373111076492
HCO3_cotransp,43.861399999999996,0.0,11,62.93036298488861
Band_3_cyto,43.861399999999996,0.0,12,62.93036298488861
Amnionless,43.86,0.0,1,62.90699485901231
C2-set,43.83865,0.0,48,62.8914161084281
ARID,43.8288,0.0,15,62.8758373578439
DPCD,43.801,0.0,1,62.8602586072597
Nucleoporin2,43.784,0.0,1,62.82910110609129
Nucleoporin_FG,43.784,0.0,2,62.82910110609129
Nup96,43.784,0.0,1,62.82910110609129
DHH,43.712,0.0,1,62.79794360492289
Ribo_biogen_C,43.697,0.0,1,62.78236485433868
CCDC93_CC,43.695,0.0,1,62.76678610375448
DPPIV_N,43.68783333333334,0.0,6,62.75120735317028
Spt4,43.63,0.0,1,62.73562860258607
TRAM1,43.60766666666667,0.0,3,62.72004985200187
Peptidase_A22B,43.5685,0.0,4,62.70447110141767
NmrA,43.561,0.0,1,62.688892350833456
NARP1,43.53175,0.0,4,62.67331360024926
Sclerostin,43.5285,0.0,2,62.65773484966506
YTH,43.52775,0.0,6,62.64215609908086
Glyco_hydro,43.48083673469388,0.17960512242138338,58,62.626577348496646
Cript,43.476,0.0,1,62.61099859791245
CDC73_N,43.464,0.0,1,62.58763047203614
CDC73_C,43.464,0.0,1,62.58763047203614
Pro_racemase,43.404,0.0,1,62.564262346159836
FYTT,43.389,0.0,1,62.54868359557564
TGT,43.3745,0.0,2,62.53310484499143
Ashwin,43.35,0.0,1,62.51752609440723
CybS,43.339,21.83478525197809,1,62.501947343823026
Peptidase_S30,43.325,0.0,1,62.486368593238815
PRP4,43.32033333333334,11.812221058434917,2,62.47078984265462
Melibiase,43.2415,0.0,2,62.447421716778315
Melibiase_2_C,43.2415,0.0,2,62.447421716778315
Ins134_P3_kin,43.229,0.0,1,62.41626421560991
Ins134_P3_kin_N,43.229,0.0,1,62.41626421560991
ATP12,43.213,0.0,1,62.392896089733604
Tcf25,43.111,0.0,1,62.3773173391494
CBF,43.102,0.0,3,62.361738588565196
FBA,43.03325,3.560282643274266,6,62.346159837981
5_nucleotid,42.9788,0.0,5,62.33058108739679
FA_hydroxylase,42.940333333333335,0.0,6,62.31500233681258
Ribosomal_L21p,42.877,0.0,1,62.299423586228386
DSHCT,42.871,0.0,2,62.276055460352076
rRNA_proc-arch,42.871,0.0,2,62.276055460352076
MAT1,42.845,0.0,1,62.25268733447577
DUF5716,42.826,0.0,1,62.237108583891576
cwf21,42.80833333333334,0.0,3,62.221529833307365
LRRCT,42.79684375,0.0,43,62.20595108272317
DUF2130,42.775,0.0,1,62.19037233213896
Bcl-2,42.74518181818182,0.0,11,62.17479358155475
Striatin,42.73133333333333,0.0,3,62.159214830970555
CIMR,42.696,0.0,15,62.13584670509425
ATG27,42.696,0.0,2,62.13584670509425
RICTOR_M,42.678,0.0,1,62.096899828633745
RICTOR_phospho,42.678,0.0,1,62.096899828633745
RICTOR_N,42.678,0.0,1,62.096899828633745
NUC153,42.6445,0.0,3,62.06574232746534
Med4,42.596,0.0,1,62.05016357688113
GYF,42.58175,0.0,4,62.034584826296935
Fra10Ac1,42.581,0.0,1,62.019006075712724
DUF1279,42.5565,0.0,2,62.00342732512853
LETM1,42.482,0.0,3,61.98784857454432
Arc_C,42.473,0.0,1,61.96448044866801
Arc_MA,42.473,0.0,1,61.96448044866801
FAT,42.45783333333333,0.0,6,61.94111232279171
Ydr279_N,42.385,0.0,1,61.92553357220751
DUF150_C,42.376,0.0,1,61.9021654463312
Spt5-NGN,42.376,0.0,1,61.9021654463312
Med28,42.359,0.0,1,61.8787973204549
FATC,42.349,1.2441205729349563,7,61.863218569870696
FMO-like,42.3095,0.0,6,61.84763981928649
POU2F1_C,42.309,0.0,1,61.832061068702295
Tim17,42.29666666666667,0.0,9,61.816482318118084
NUC130_3NT,42.261,0.0,1,61.80090356753388
CutC,42.232,0.0,1,61.78532481694968
Pept_tRNA_hydro,42.219,0.0,1,61.769746066365485
Nop53,42.18,0.0,1,61.754167315781274
DUF4763,42.161,0.0,1,61.73858856519707
IL34,42.149,0.0,1,61.72300981461287
DHC_N1,42.128,0.0,12,61.70743106402866
Hep,42.099,0.0,1,61.691852313444464
SWIRM,42.086666666666666,0.0,6,61.67627356286026
HPS6,42.075,0.0,1,61.66069481227605
RAB3GAP2_C,42.071,0.0,1,61.64511606169185
Syntaxin-5_N,42.061,0.0,1,61.629537311107654
Ribonuc_P,42.05,0.0,1,61.61395856052344
Sec16_C,42.0322,0.0,5,61.59837980993924
DUF1840,42.02,0.0,5,61.58280105935504
Sec5,42.001000000000005,0.0,4,61.567222308770845
COBRA1,41.979,0.0,1,61.55164355818663
RecQ_Zn_bind,41.955,0.0,4,61.53606480760243
Arfaptin,41.8974,0.0,5,61.52048605701823
PUF,41.89175,0.0,19,61.50490730643402
TB,41.88771428571429,0.0,43,61.48932855584982
WH2,41.881058823529415,0.0,20,61.47374980526562
RNA_pol,41.8755,0.0,2,61.45817105468141
BAG,41.8615,0.0,7,61.44259230409721
GEMIN8,41.858,0.0,1,61.42701355351301
RNA_pol_Rpb1,41.838,0.0,16,61.41143480292881
MRP-S32,41.835,0.0,1,61.3958560523446
Sas10,41.787,0.0,1,61.3802773017604
ICAM_N,41.7762,0.0,5,61.3646985511762
RAC_head,41.761,0.0,1,61.34911980059199
PDZ,41.75980952380952,10.154053377838823,262,61.33354105000779
Nrf1_activ_bdg,41.755,0.0,1,61.31017292413149
Nrf1_DNA-bind,41.755,0.0,1,61.31017292413149
Zn_dep_PLPC,41.753,0.0,1,61.286804798255176
TMEM100,41.7515,0.0,2,61.27122604767098
TFIIA_gamma_C,41.728,0.0,1,61.24785792179467
TFIIA_gamma_N,41.728,0.0,1,61.24785792179467
SKI,41.7255,0.0,2,61.224489795918366
NOA36,41.7145,0.0,2,61.20891104533417
Rrp44_S1,41.7125,0.0,2,61.19333229474996
Exo70,41.683,0.0,1,61.17775354416576
Sec63,41.6695,0.0,7,61.162174793581556
Kri1,41.642,0.0,1,61.138806667705246
Kri1_C,41.642,0.0,1,61.138806667705246
RNA_polI_A34,41.568,0.0,1,61.11543854182895
V-set,41.52705492424243,11.015206549735385,204,61.09985979124474
CLP1_P,41.527,0.0,2,61.084281040660535
PP2C_C,41.509,0.0,3,61.06870229007634
Mcl1_mid,41.494,0.0,1,61.05312353949214
DCP2,41.482,0.0,1,61.03754478890793
CrgA,41.479,0.0,1,61.021966038323725
MBD,41.456,0.0,9,61.00638728773953
BRE,41.45,0.0,1,60.99080853715532
DUF4217,41.3755,0.0,4,60.97522978657112
Glycogen_syn,41.3595,0.0,2,60.959651035986916
Glyco_hydro_30C,41.347,0.0,1,60.944072285402704
Methyltransf_PK,41.326,0.0,2,60.92849353481851
SANT_DAMP1_like,41.313,0.0,1,60.905125408942205
DMAP1,41.313,0.0,1,60.905125408942205
IR1-M,41.273,0.0,2,60.881757283065895
MoCF_biosynth,41.2575,0.0,3,60.8661785324817
Pox_MCEL,41.202,0.0,1,60.85059978189749
PAM2,41.2013,0.0,13,60.83502103131329
PAC4,41.148,0.0,1,60.819442280729085
CID,41.130375,0.0,8,60.80386353014489
GCN5L1,41.105000000000004,0.0,2,60.788284779560676
BRAP2,41.083,0.0,1,60.77270602897647
DUF2452,41.079,0.0,1,60.757127278392275
dCMP_cyt_deam,41.0724,0.0,7,60.741548527808064
Ribosomal_L28,41.05,0.0,1,60.72596977722387
Peptidase_S8,40.98854545454546,0.0,11,60.71039102663966
Promethin,40.988,0.0,1,60.694812276055465
AIG1,40.98728571428571,0.0,9,60.679233525471254
MSC,40.976,0.0,2,60.66365477488706
ELYS-bb,40.963499999999996,0.0,2,60.64807602430285
TOP_N,40.947,0.0,1,60.63249727371864
Di19_C,40.928,0.0,1,60.616918523134444
Renin_r,40.886,0.0,1,60.60133977255025
ARL2_Bind_BART,40.8615,0.0,2,60.585761021966036
FAIM1,40.792,0.0,1,60.57018227138183
KCT2,40.7445,0.0,2,60.554603520797635
Rab3-GTPase_cat,40.718,0.0,1,60.531235394921325
Rab3-GAP_cat_C,40.718,0.0,1,60.531235394921325
MPLKIP,40.714,0.0,1,60.50786726904502
MAS20,40.708,0.0,2,60.492288518460825
NADH_B2,40.676,0.0,1,60.47670976787661
SH3,40.58369777777778,107.94017063169763,310,60.461131017292416
WGG,40.578,0.0,1,60.44555226670821
Peptidase_C14,40.56028571428572,0.0,14,60.429973516124
Laminin_I,40.518166666666666,0.0,7,60.414394765539804
Ubiquitin,40.517833333333336,0.0,12,60.3988160149556
DUF5536,40.49,0.0,1,60.383237264371395
SIR2,40.48866666666666,0.0,11,60.36765851378719
Peptidase_C48,40.476571428571425,0.0,8,60.352079763202994
SPATA3,40.468,0.0,1,60.33650101261879
Lactamase_B,40.445,11.169458715622705,23,60.320922262034586
NOB1_Zn_bind,40.443,0.0,1,60.30534351145038
CRAL_TRIO_N,40.42736363636364,0.0,11,60.289764760866184
PhyH,40.391,5.696452229238832,2,60.27418601028197
GTP-bdg_N,40.388,0.0,1,60.24302850911357
HflX_C,40.388,0.0,1,60.24302850911357
GTP-bdg_M,40.388,0.0,1,60.24302850911357
BEX,40.348,0.0,18,60.21187100794516
DUF3523,40.327666666666666,0.0,5,60.19629225736096
Alk_phosphatase,40.29225,0.0,4,60.18071350677676
DUF758,40.2862,0.0,5,60.16513475619255
DUF1674,40.251,0.0,1,60.14955600560835
Strumpellin,40.239,0.0,1,60.13397725502415
Ldl_recept_a,40.21657777777777,0.0,225,60.11839850443994
Med18,40.211,0.0,1,60.10281975385574
PTCRA,40.2,0.0,1,60.087241003271544
LIG3_BRCT,40.194,0.0,1,60.07166225268733
Cactin_mid,40.167,0.0,1,60.04829412681103
CactinC_cactus,40.167,0.0,1,60.04829412681103
Rap1_C,40.143,0.0,1,60.02492600093472
FA,40.116461538461536,0.0,13,60.00934725035052
Cytochrom_D1,40.101,0.0,1,59.99376849976632
Biopterin_H,40.09775,0.0,4,59.97818974918212
WW,40.09685106382979,0.0,87,59.96261099859791
MIT_C,40.023,0.0,1,59.94703224801371
UMP1,39.986,0.0,1,59.93145349742951
Nup84_Nup100,39.984,0.0,1,59.9158747468453
Laminin_N,39.981875,0.0,17,59.9002959962611
MCM_bind,39.977,0.0,1,59.884717245676896
HELP,39.966166666666666,0.0,10,59.86913849509269
Syndecan,39.920545454545454,0.0,14,59.85355974450849
Izumo-Ig,39.90533333333334,0.0,3,59.83798099392429
TUG-UBL1,39.9,0.0,1,59.822402243340086
Peptidase_C97,39.878,0.0,2,59.80682349275588
Sec10,39.853,0.0,1,59.79124474217168
UPF0449,39.841,0.0,1,59.77566599158748
RAMP4,39.816250000000004,2.359615328819504,2,59.76008724100327
CDC27,39.777,0.0,1,59.744508490419065
HBS1_N,39.776,0.0,1,59.72892973983487
VWC,39.75425806451613,0.0,79,59.71335098925066
AstE_AspA,39.746,0.0,2,59.69777223866646
CENP-K,39.727,0.0,1,59.682193488082255
SLY,39.725,0.0,3,59.666614737498044
DUF3337,39.723,0.0,1,59.65103598691385
DUF4456,39.694,0.0,1,59.62766786103755
DUF4455,39.694,0.0,2,59.62766786103755
DUF2040,39.686,0.0,1,59.604299735161234
NnrU,39.665,0.0,1,59.58872098457704
DUF4508,39.661,0.0,1,59.57314223399284
MutS_III,39.633,0.17550213673912926,5,59.54977410811652
MutS_V,39.633,0.17550213673912926,5,59.54977410811652
Atx10homo_assoc,39.615,0.0,6,59.52640598224023
TsaD,39.5195,0.0,2,59.510827231656016
Paralemmin,39.506,0.0,5,59.49524848107182
ER_lumen_recept,39.470666666666666,0.0,3,59.479669730487615
DUF2028,39.467,0.0,2,59.46409097990342
HNF_C,39.44833333333333,0.0,3,59.44072285402711
Forkhead_N,39.44833333333333,0.0,3,59.44072285402711
IF3_C,39.43,0.0,1,59.40956535285869
IF3_N,39.43,0.0,1,59.40956535285869
Ubiq_cyt_C_chap,39.354,0.0,1,59.3861972269824
zf-UBP,39.340199999999996,0.2050609665440988,15,59.37061847639819
PHYHIP_C,39.292,0.0,2,59.35503972581399
DUF4602,39.272,0.0,1,59.339460975229784
Ribosomal_L34,39.262,0.0,1,59.32388222464559
BCS1_N,39.247,0.0,1,59.30830347406138
NCD3G,39.244187499999995,0.0,17,59.29272472347718
Muskelin_N,39.18,0.0,1,59.277145972892974
